DATE,POST_URL,VIDEO_URL,VIDEO_KEY
20200129,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1960745.html,https://gdvideo.southcn.com/572ee001231c44fa825a7a288dcec43e/a54b3fb9ae9946a7a414e1094ddbab87-5287d2089db37e62345123a1be272f8b.mp4,20200129LNPRTV.mp4
20200130,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1961353.html,https://gdvideo.southcn.com/ab7a7bfe36e94c628b6cbf1616f95fe1/3b30e5344ee54eba9dcce77ef9338a5c-5287d2089db37e62345123a1be272f8b.mp4,20200130MOQSUW.mp4
20200131,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1961648.html,https://gdvideo.southcn.com/0565bc7fa0a04b8a929b973a25d3ec92/e112e1d777e64ecfb534e7b4044901d5-5287d2089db37e62345123a1be272f8b.mp4,20200131NPRTVX.mp4
20200201,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1961884.html,https://gdvideo.southcn.com/326ec662f47340d18a12cd466f8a9e07/2d2ca55ecd4941f4bc5eca63b0d11bf9-5287d2089db37e62345123a1be272f8b.mp4,20200201OQSUWY.mp4
20200202,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1962393.html,https://gdvideo.southcn.com/e74756d7340f477a8684077db51ac4de/e9971b4b112145a1a0d9c22838ff4495-5287d2089db37e62345123a1be272f8b.mp4,20200202PRTVXZ.mp4
20200203,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1962835.html,https://gdvideo.southcn.com/242c75c4327f4c6e89192493cbc64863/1dbae243fcd5470c9a61287893b71a71-5287d2089db37e62345123a1be272f8b.mp4,20200203QSUWYA.mp4
20200204,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1963337.html,https://gdvideo.southcn.com/4f04c275fbeb4f1ba99b704f8b2b17dd/39dd5478187947b08757f99e19a6613a-5287d2089db37e62345123a1be272f8b.mp4,20200204RTVXZB.mp4
20200205,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1963749.html,https://gdvideo.southcn.com/74c7b0c73eb9407a8d69133f25a855f1/45c02159641a4ccaa8d5e84d49a482bd-5287d2089db37e62345123a1be272f8b.mp4,20200205SUWYAC.mp4
20200206,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1964115.html,https://gdvideo.southcn.com/768a905f93554502a3cf08c05ad877ea/04b8cfcc7d6844b09bb42b21f21a9f8b-5287d2089db37e62345123a1be272f8b.mp4,20200206TVXZBD.mp4
20200207,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1964328.html,https://gdvideo.southcn.com/755dd581ac494593b6f3ca639e0050c9/1ba7085ed6944debbe575054c85d8dc1-5287d2089db37e62345123a1be272f8b.mp4,20200207UWYACE.mp4
20200208,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1964640.html,https://gdvideo.southcn.com/773eb7cf5542448882df1b385bccff09/d295e96791ed4387985709b7b90c7e90-5287d2089db37e62345123a1be272f8b.mp4,20200208VXZBDF.mp4
20200209,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1965050.html,https://gdvideo.southcn.com/d66481d88e1c46a89da181638d341b97/2110236f4299453ea586e3eb8be638f3-5287d2089db37e62345123a1be272f8b.mp4,20200209WYACEG.mp4
20200210,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1965506.html,https://gdvideo.southcn.com/e44f9d2136ad40789d343bce0d5f77ae/01be4d6b2c934b50876373548aaca928-5287d2089db37e62345123a1be272f8b.mp4,20200210XZBDFH.mp4
20200211,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1966045.html,https://gdvideo.southcn.com/9685ffcfb4854374a5aacb5aa0582edd/4ca3878931c643d1b0c61a536304c019-5287d2089db37e62345123a1be272f8b.mp4,20200211YACEGI.mp4
20200212,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1966578.html,https://gdvideo.southcn.com/1d0ceaf2ac4d4100910b5c2b7f9b16cc/a4b9605bd16d474497231304c26b06ed-5287d2089db37e62345123a1be272f8b.mp4,20200212ZBDFHJ.mp4
20200213,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1967123.html,https://gdvideo.southcn.com/92965800e2b04a0db54f8ede7b57dde1/c7f43685f2924544bdd1dd694f028253-5287d2089db37e62345123a1be272f8b.mp4,20200213ACEGIK.mp4
20200214,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1967375.html,https://gdvideo.southcn.com/6f40b40fe23343749c29e70d2eedf6c7/9b4188d5b578406086d33df10e9e6827-5287d2089db37e62345123a1be272f8b.mp4,20200214BDFHJL.mp4
20200215,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1967629.html,https://gdvideo.southcn.com/fccf4985a55c4fe6a3337dfb02f429a7/34afd7d858ad4dbe8aa7bcb670e50c84-5287d2089db37e62345123a1be272f8b.mp4,20200215CEGIKM.mp4
20200216,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1969342.html,https://gdvideo.southcn.com/31707e61b3594fc3a52599e62c4b5133/3c5562ee72f1443696f1aca8c6a03863-5287d2089db37e62345123a1be272f8b.mp4,20200216DFHJLN.mp4
20200217,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1969344.html,https://gdvideo.southcn.com/860954ad70c145a598a60897be56dc24/a29934f4b04f4126bc0b137579b41e35-5287d2089db37e62345123a1be272f8b.mp4,20200217EGIKMO.mp4
20200218,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1970159.html,https://gdvideo.southcn.com/e5aa15bd0661477ebae3e0fa95f97ff5/98336cf7fa644cc587fae8c9b55c2be9-5287d2089db37e62345123a1be272f8b.mp4,20200218FHJLNP.mp4
20200219,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1971222.html,https://gdvideo.southcn.com/d1970b6bc2f14216b226129a01f3c036/88671133e3ad4277b83cc16fc419549c-5287d2089db37e62345123a1be272f8b.mp4,20200219GIKMOQ.mp4
20200220,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1972093.html,https://gdvideo.southcn.com/4e2d2353451449f3aed9fa4c060de13b/e070a00804464376acdfe9f14d2aabe7-5287d2089db37e62345123a1be272f8b.mp4,20200220HJLNPR.mp4
20200221,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1972416.html,https://gdvideo.southcn.com/7fe580a200f74b72baddc0756d6246c8/dad45c5cdce3479581e716bc49396d29-5287d2089db37e62345123a1be272f8b.mp4,20200221IKMOQS.mp4
20200222,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1972600.html,https://gdvideo.southcn.com/022310c03b6b4d53b2f4bc5a5349fd01/3ac95124951b4c399312ed2a5085e891-5287d2089db37e62345123a1be272f8b.mp4,20200222JLNPRT.mp4
20200223,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1973378.html,https://gdvideo.southcn.com/95c3e217169e42cfad70efdada7f2f58/fb7f1f5b34e24d0c9329d4e23dfb0c73-5287d2089db37e62345123a1be272f8b.mp4,20200223KMOQSU.mp4
20200224,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1974107.html,https://gdvideo.southcn.com/0ef3b2589e224112a52fbb412d7ec153/83bc90e4305a47e5803b3e202edff13e-5287d2089db37e62345123a1be272f8b.mp4,20200224LNPRTV.mp4
20200225,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1974909.html,https://gdvideo.southcn.com/d240cc7406c44520848e71ee33eb77a1/e92d6c30aa0046d59091744748e67f42-5287d2089db37e62345123a1be272f8b.mp4,20200225MOQSUW.mp4
20200226,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1975434.html,https://gdvideo.southcn.com/07138591e70e4345a9a588dc0caa6f30/a7281a2d127c4a80927d98bd63d9f0ac-5287d2089db37e62345123a1be272f8b.mp4,20200226NPRTVX.mp4
20200227,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1975924.html,https://gdvideo.southcn.com/8ae55d0c828645cfb05c9aa9ee79efab/a1f59270aeaf4343a1caa8ae2923c59b-5287d2089db37e62345123a1be272f8b.mp4,20200227OQSUWY.mp4
20200228,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1976031.html,https://gdvideo.southcn.com/17f21166f8194bbe88c20d73a3ae3650/0e254b269c6f439bacf00c85fc3616fb-5287d2089db37e62345123a1be272f8b.mp4,20200228PRTVXZ.mp4
20200229,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1976102.html,https://gdvideo.southcn.com/483e81b58dbd4cd08e973ac01f4d41a5/7ad036d6b23944f1b2f032e219ae2bd0-5287d2089db37e62345123a1be272f8b.mp4,20200229QSUWYA.mp4
20200301,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1976636.html,https://gdvideo.southcn.com/2fa6cfb4e39e4327a6817334ec2a4ab7/51706755d1414523af82117539bb2ad5-5287d2089db37e62345123a1be272f8b.mp4,20200301RTVXZB.mp4
20200302,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1976845.html,https://gdvideo.southcn.com/92f1b0cef1dc4229b5ef7f53812f19cf/4ebff4c53e00492787cf7fbf288342f6-5287d2089db37e62345123a1be272f8b.mp4,20200302SUWYAC.mp4
20200303,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1977754.html,https://gdvideo.southcn.com/bf1b62950b974820a8c24df2c6733d08/c01082b6f00143f3968ec3b0fd5fd5e2-fa0c4979399f5fe332ad464040e19447-ld.mp4,20200303TVXZBD.mp4
20200304,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1978326.html,https://gdvideo.southcn.com/e4b0ec855d1440b9ae6204e17689c5d1/e27a73d9fddc4594b01610f9459b9af3-e869f7b283dd6adbdaa0f3e8cb2f08c0-ld.mp4,20200304UWYACE.mp4
20200305,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1978712.html,https://gdvideo.southcn.com/5310c16989674886b6db28a9ac687e1f/33cebddd8f51410abd064808117a4626-46e764882f4bcabf79150c954047d32f-ld.mp4,20200305VXZBDF.mp4
20200306,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1978836.html,https://gdvideo.southcn.com/5310c16989674886b6db28a9ac687e1f/33cebddd8f51410abd064808117a4626-46e764882f4bcabf79150c954047d32f-ld.mp4,20200306WYACEG.mp4
20200307,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1978889.html,https://gdvideo.southcn.com/b7e6886fa829409b809afec51a94619b/45b9590055ae4d1397fb7b8a5c893a89-33a04e0adbe0b133e98325ed46e09c01-ld.mp4,20200307XZBDFH.mp4
20200308,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1979177.html,https://gdvideo.southcn.com/e56333ac0ee349cfa1f33767666201c6/0f7b38be05034858ad422ab6d1690cfb-f2a04441cb86ccf9ae73a2f6f0a377e0-ld.mp4,20200308YACEGI.mp4
20200309,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1979872.html,https://gdvideo.southcn.com/afc0dd73fcbd49beb0172a6d53b1efa3/c16b1c7821024729ba811ecd4bf10d07-d3d48d949523566d95308148f1ffe360-ld.mp4,20200309ZBDFHJ.mp4
20200310,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1980264.html,https://gdvideo.southcn.com/16eba8a4a06d4b67a00390657db02e12/f9a6679c60c348e9bf5b9df22d2941c7-ef6c4f6469170bdd4a85a148a7e225e0-ld.mp4,20200310ACEGIK.mp4
20200311,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1980759.html,https://gdvideo.southcn.com/bed34478bdf34d16bfb4981d7ea33b35/50f6db550ebe448b8997a0a77d626869-f8584dd0202db268617dca6650213d61-ld.mp4,20200311BDFHJL.mp4
20200312,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1981137.html,https://gdvideo.southcn.com/ad9766c78cf549489fba0e77516d4a8a/2daccf87c1be446791f09fcb2d314339-bf794c1aa4908468397eb297b5529fb9-ld.mp4,20200312CEGIKM.mp4
20200313,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1981183.html,https://gdvideo.southcn.com/d0dfdb01856b4278a064dadafb33a401/d9b39c4eacc34cfb89da38b43dedddb2-e9569c7a92b67d2b739b5b46b43f9536-ld.mp4,20200313DFHJLN.mp4
20200314,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1981250.html,https://gdvideo.southcn.com/a1962bd713d1495da03ac6b080db1504/464312bf02424c5094c0052ba238e0b1-0144f7224dfd414c0a840d5823dca83e-ld.mp4,20200314EGIKMO.mp4
20200315,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1981855.html,https://gdvideo.southcn.com/0a5ff27d2c63497d9a35c988fe31e4e9/0f6309fc61014744b485f878793afb41-b44dcca6f80ebefa985eb1d38cc853ee-ld.mp4,20200315FHJLNP.mp4
20200316,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1982034.html,https://gdvideo.southcn.com/d22c314536e141d68527ec6254319afe/d4a395b3e962470ea9ab391983ef214c-a2258f3e8b3141437e4c87e7269a0872-ld.mp4,20200316GIKMOQ.mp4
20200317,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1982433.html,https://gdvideo.southcn.com/d05bf1aa2cfc4a70b55990baa956feda/50fbbe3535574301b5c7ef45e56b54f3-73af5ba07203e1ec54710e446f8607d6-ld.mp4,20200317HJLNPR.mp4
20200318,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1982836.html,https://gdvideo.southcn.com/9dc6df92503549988844fb3cff75a06e/441277ba72d144a7a599cc576bee6609-3e5891b5e04875fd75611138c4efc0d4-ld.mp4,20200318IKMOQS.mp4
20200319,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1983487.html,https://gdvideo.southcn.com/dd21e001df4248e798123d3571889fa1/18a73c33485f43809e14df41cc4b69ac-f3431965e2cda4bb715ce4820e3bf1b7-ld.mp4,20200319JLNPRT.mp4
20200320,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1983519.html,https://gdvideo.southcn.com/6c63cada46ef47939596ab3667476c83/eaa3a874ec4b44eb9fd392c321abb540-9649abdebd8baec834996dccd3498a69-ld.mp4,20200320KMOQSU.mp4
20200321,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1983570.html,https://gdvideo.southcn.com/f1905a7b687644deb958039fb5198739/e865acb75025491cb95609a8aa41df2c-fccc1c835e646648228ae2860b85f3fe-ld.mp4,20200321LNPRTV.mp4
20200322,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1984135.html,https://gdvideo.southcn.com/caf5b3a10650485cac9d6b1ffef19652/cb9295c6e86440b1ad431e26c9971932-dea39b9728d07f4bcb2a43d09d81eab8-ld.mp4,20200322MOQSUW.mp4
20200323,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1984659.html,https://gdvideo.southcn.com/efe7db574d2e4251abc75346766c6c37/b504798cf97c4940a8f19483f8b6e8ae-d471caecb8f35aa6b9c467ad11834577-ld.mp4,20200323NPRTVX.mp4
20200324,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1985085.html,https://gdvideo.southcn.com/d1ee7115febc4c23b8b1ef4f651b90dd/9fda2d043576487582799b45b70680f6-1538276d29e3dbf5cc725ca874b51106-ld.mp4,20200324OQSUWY.mp4
20200325,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1985550.html,https://gdvideo.southcn.com/7231789fe9ad4839a9fc0daee586010e/7b601e571cf5484d957644acf78adb84-1a203a0d3184ffba5ef8413c49897430-ld.mp4,20200325PRTVXZ.mp4
20200326,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1986044.html,https://gdvideo.southcn.com/d26f0ecf3f2c495fbb5995d437bb3ffd/4871baa6b42441c5901237aef2875dc9-693293e7356ebfa731b30f0d27537021-ld.mp4,20200326QSUWYA.mp4
20200327,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1986112.html,https://gdvideo.southcn.com/819503663d784043b6641b8ac6b4a7f2/f01b368ce2de45cb8cbb5918aefb7053-1f235c0d80f62dc9aa6013102c91ce0b-ld.mp4,20200327RTVXZB.mp4
20200328,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1986167.html,https://gdvideo.southcn.com/d1058e4887274a879e80ac0edaa6c581/22c3f0ca7b4f4281add3632c0f1d9376-b022a023a292b66010138e8f66f482bf-ld.mp4,20200328SUWYAC.mp4
20200329,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_1986934.html,https://gdvideo.southcn.com/a2cafac83d29491fbfba3b2c84fd99ee/23b201012f3e43b095e93ae6cfc9fbbc-57a33d3adf30d39693812e26e4ca4e28-ld.mp4,20200329TVXZBD.mp4
20200330,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2003412.html,https://gdvideo.southcn.com/a7b536eb74ca4f00974c388b24add074/1088d59d70094fff86a7d40f99a05967-68b3ad00ade2f51e95f16d32521c4c16-ld.mp4,20200330UWYACE.mp4
20200331,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2004465.html,https://gdvideo.southcn.com/27a6c7ef6ffd4da89edbe81da2807382/1cb512deb85e4312b1672f778013be69-2a4478e070655bba6c4fff094779df88-ld.mp4,20200331VXZBDF.mp4
20200401,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2004464.html,https://gdvideo.southcn.com/53f6cdd5d0704681af2714db94cddefb/46f6414a93294789a3535f9ac2f5e3b6-82f58425807840893d5adcf64376616a-ld.mp4,20200401WYACEG.mp4
20200402,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2004906.html,https://gdvideo.southcn.com/bbc9862496ae43a49501b0dbb406ae48/1d89ddc1faa04945ab45980563544405-67282974435ea1dea36db9d31feb3f71-ld.mp4,20200402XZBDFH.mp4
20200403,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2005026.html,https://gdvideo.southcn.com/b17c4cd9a2f249f7af4fc48bf6ae0dbc/99b29c3dc9824b4a97aaa164f8c1b092-5460b6788819f2b9384afde72b7bc1eb-ld.mp4,20200403YACEGI.mp4
20200404,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2005105.html,https://gdvideo.southcn.com/a396f443d8234902ac7b21d22bdffc39/a44ab48ef5f84449a7d0094139a4685b-cb436d6c8874ca3e742b485a09155728-ld.mp4,20200404ZBDFHJ.mp4
20200405,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2005178.html,https://gdvideo.southcn.com/c1a1dc9aa9ba45708d253b6690cda844/b10a93a67c164302bb95874b1cd46520-98b79f04039c615658eac08b3f9e278b-ld.mp4,20200405ACEGIK.mp4
20200406,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2005663.html,https://gdvideo.southcn.com/1bd225eea56546debc8471870d92ecb5/817c953de36441fb8ff66999ff33af6d-9a1d58c96fa209e83b6594d019f55174-ld.mp4,20200406BDFHJL.mp4
20200407,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2006361.html,https://gdvideo.southcn.com/e416e6f7211a444db133c2b6708357f8/46500990039a4d1b8e1b41a144bb3207-9606c46cd49379c80e1c4c1549cde7d6-ld.mp4,20200407CEGIKM.mp4
20200408,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2007281.html,https://gdvideo.southcn.com/ae466ea0b34c4ad2a6cc5ba64205fdc7/589ae1aec6494ecab150d6220803b9a1-5c2044ab50c02bdadecd46c62a28f4e8-ld.mp4,20200408DFHJLN.mp4
20200409,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2007890.html,https://gdvideo.southcn.com/95dc25a9bba94f558de8857c8b569b43/2827fad4d6c8476f85d8473973aeb7b4-a66cc78f478ec34aa582bdce802ccd88-ld.mp4,20200409EGIKMO.mp4
20200410,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2007945.html,https://gdvideo.southcn.com/def585e384ef4d7f9e1566b90feb2126/a22521bc41084a039d7fac9b676dacaf-659353c084194c0e77fabdb0537641fd-ld.mp4,20200410FHJLNP.mp4
20200411,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2007982.html,https://gdvideo.southcn.com/9b798285bd0d4a7fb1b10d04c6b5a608/135d8207e632459c8885f988df55c19c-3babb8e5d3194099f73b1c92bcff999d-ld.mp4,20200411GIKMOQ.mp4
20200412,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2008534.html,https://gdvideo.southcn.com/ee3c1baf34f840e88b18c21f47207166/4322786bb79e47c3a8dabe2a4d40db53-54e7bb73fc8e448db04c40f55710398a-ld.mp4,20200412HJLNPR.mp4
20200413,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2008971.html,https://gdvideo.southcn.com/819c9a6650a04672928f88e4b1b4cb95/97695a3834e245ac928ea080f4ae1dd0-5761ee6a5d84fb359891f29685817871-ld.mp4,20200413IKMOQS.mp4
20200414,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2009538.html,https://gdvideo.southcn.com/923f85ac3efb4bed9ab3e52b58ac18ee/e034848011ef4f1faa1dadba390dcaf6-3396383610cef0f0fc9d6322aa9f68d1-ld.mp4,20200414JLNPRT.mp4
20200415,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2010040.html,https://gdvideo.southcn.com/6a9ebe87af7441ac901b54eb76a9bcd0/cd2f1dc6284e4ab99a7b9a577ac5fdc7-9faee943ca6e7586eada824010c4eb54-ld.mp4,20200415KMOQSU.mp4
20200416,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2010460.html,https://gdvideo.southcn.com/473c0ec889184262b37bc4e4362ff659/cb48837d053e45ef8a3352dc2f406c4e-03fe58f74af650d9e8b46f3b6d3322c8-ld.mp4,20200416LNPRTV.mp4
20200417,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2010496.html,https://gdvideo.southcn.com/d6574c5a86ad4a509acc97e9d65a82c5/2f886ff485a346c8b69eb9b40deb4b70-02ba372f6dfb0fa8cd75f4b34130d2f2-ld.mp4,20200417MOQSUW.mp4
20200418,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2010550.html,https://gdvideo.southcn.com/70f1fd59162e46a0bf9273a25632fb52/4abe48d0bb8441bba6a804401bae9dcc-178f7e0b2929e01483071c266b82e820-ld.mp4,20200418NPRTVX.mp4
20200419,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2011279.html,https://gdvideo.southcn.com/a2533d283bda456eb79a8a090f706f8d/b9dc11f687f043ccba958ffa6b49a761-525107168d850f8b3b30a914a48f4f87-ld.mp4,20200419OQSUWY.mp4
20200420,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2011873.html,https://gdvideo.southcn.com/0e5405056a7b441a855e7cf2accad323/1da1973a30ad493cace00a42caa1ba7d-b48528f8ced125e8c765486d0f32dde3-ld.mp4,20200420PRTVXZ.mp4
20200421,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2012561.html,https://gdvideo.southcn.com/5150b5d1114f48eda1f1f0dd86ffd9fb/3a891a81e3584b2f8b5bd3a633efc2f8-ccdc199ee59ea3cb30d38ca498b90d2a-ld.mp4,20200421QSUWYA.mp4
20200422,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2013147.html,https://gdvideo.southcn.com/9c86e469b2264d0c88025ae32197c958/0f5d6d835d3c4960bea323210dc375c4-29d37865e90171c49c414b111aa63e38-ld.mp4,20200422RTVXZB.mp4
20200423,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2013640.html,https://gdvideo.southcn.com/4acb22b2733f4cc1a9bb7e823715d724/77b79b129d3f4b01bb6d1e248147b20a-ab055aa7f2fb1f080da8abe1cce864a7-ld.mp4,20200423SUWYAC.mp4
20200424,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2013686.html,https://gdvideo.southcn.com/126b1d8667d94df99548dac616d24d76/bb172e7028a445f6972a6c01388151d7-785c2c52b60a86cdc646f0689514a688-ld.mp4,20200424TVXZBD.mp4
20200425,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2014268.html,https://gdvideo.southcn.com/4e84af63d9974e88946a92c247a47f28/ba9d0288a7c94be5a45ef68ae2fa99a8-0895ac10cef15008792c40df80e1c5b0-ld.mp4,20200425UWYACE.mp4
20200426,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2014823.html,https://gdvideo.southcn.com/917130e5d1e1448e8ad830295f85b49f/52f1579f032c4747a31359f3c942dfb5-90c113505e2585db2d9ca85d4f85e2ae-ld.mp4,20200426VXZBDF.mp4
20200427,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2015199.html,https://gdvideo.southcn.com/50ca10c60f764aff8ec3ca56d2a4757d/94f00a14818e4b539eed575d65e0a0d1-fcc250fcc8ca9c7978caecba51e56ed4-ld.mp4,20200427WYACEG.mp4
20200428,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2015844.html,https://gdvideo.southcn.com/ad8b62c4c09948098f142165cfc492d6/20f90ca266a2474fb64758a2b24e063c-dcf11f97e1f59d6366e2365d9b9f602e-ld.mp4,20200428XZBDFH.mp4
20200429,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2016619.html,https://gdvideo.southcn.com/e0611dd8018d4c258ced518587d88ef5/2a3ddc29a64040a7b05657a7700b0105-06db0e030924afcd7ac16b717481c876-ld.mp4,20200429YACEGI.mp4
20200430,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2016725.html,https://gdvideo.southcn.com/c2b7a5fa3b764b2fbafba1d37911fafc/9e403d29e2724c8e95ff626bbcedbf8c-cd09479ae9d7d9504a447329b20915f3-ld.mp4,20200430ZBDFHJ.mp4
20200501,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2016790.html,https://gdvideo.southcn.com/bd139a8bba144caf8d75314cb3412e7f/5f0023af858d47308ceed6bdfbd3d00d-3cd4bbb6cd78c8a14b8d9398a0ba333d-ld.mp4,20200501ACEGIK.mp4
20200502,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2016793.html,https://gdvideo.southcn.com/f510f0c165a14c1bab54865e3fd0a684/05eb2ca247e44ddd8dbf1fb9f0a11c2f-e2400f5df9a4523f737d6dbc78737def-ld.mp4,20200502BDFHJL.mp4
20200503,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2016951.html,https://gdvideo.southcn.com/6f3a2ffda8384e8d81773f8cf8cb9dca/f02a4010c6fe4681adb74b7420ba387f-2fd0a28e9c75e27fd96fef164e4bfa41-ld.mp4,20200503CEGIKM.mp4
20200504,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2017017.html,https://gdvideo.southcn.com/3c3f583eed2a43dda609f5b12896a214/dccda9d5ce884c869d5e3b4a9b9c4b79-31462d2a7c07fe1fff6da6812e15eb9c-ld.mp4,20200504DFHJLN.mp4
20200505,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2017723.html,https://gdvideo.southcn.com/84a8da8aca2f426786462187afbbdc94/f9513ff5abf14a4cb0acec4632e7199c-13574b2b025984f2731eec488a5edf78-ld.mp4,20200505EGIKMO.mp4
20200506,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_2018253.html,https://gdvideo.southcn.com/a08cf9edbb6f4255ab46a4288ca0ba44/3e31260c18904f5592f3d40d18102337-0cb83227e53b8467db83b4322dfb2c45-ld.mp4,20200506FHJLNP.mp4
